unemployed,ANYWORK,education_level,latino,race,home_food_costs,outside_food_costs,housing_status,LIVQTR,owe_backrent,owe_backmortgage,expect_eviction,income_bracket,income,expect_foreclosure,use_credit_cards,weight,EST_ST
2.0,2.0,7,1,1,130.0,,2.0,3.0,77.0,1.0,77.0,6.0,0.0,,1.0,80.389594947,11
2.0,1.0,6,1,2,100.0,0.0,2.0,3.0,77.0,1.0,77.0,4.0,562.8280986399902,,,107.8796218,11
2.0,1.0,4,1,2,55.0,75.0,3.0,9.0,1.0,77.0,,6.0,0.0,77.0,1.0,174.83785779,11
1.0,1.0,6,1,4,100.0,0.0,1.0,2.0,77.0,77.0,77.0,5.0,0.0,77.0,,151.716277,11
2.0,2.0,6,1,2,200.0,60.0,2.0,8.0,77.0,1.0,77.0,6.0,3122.2759856940825,,1.0,74.386360892,11
2.0,1.0,7,1,1,220.0,65.0,3.0,9.0,1.0,77.0,,8.0,5258.925811405309,77.0,1.0,318.94870762,11
1.0,2.0,6,1,2,100.0,150.0,3.0,7.0,2.0,77.0,3.0,4.0,10266.604255438557,77.0,1.0,138.13147418,11
2.0,2.0,7,1,2,150.0,100.0,2.0,4.0,77.0,1.0,77.0,6.0,7197.387815483069,,,107.8796218,11
2.0,1.0,7,1,1,150.0,50.0,2.0,9.0,77.0,1.0,77.0,6.0,19209.658777144585,,1.0,57.77454569,11
2.0,1.0,7,1,2,300.0,0.0,1.0,3.0,77.0,77.0,77.0,6.0,15968.86507449331,77.0,,79.743425153,11
2.0,1.0,7,1,1,60.0,60.0,3.0,9.0,1.0,77.0,,5.0,0.0,77.0,,68.094076165,11
2.0,1.0,7,1,1,200.0,40.0,2.0,3.0,77.0,1.0,77.0,8.0,6837.28028639695,,1.0,93.047593504,11
2.0,1.0,6,1,3,250.0,0.0,2.0,3.0,77.0,1.0,77.0,5.0,0.0,,,181.68687756,11
2.0,1.0,3,2,2,115.0,32.0,3.0,4.0,1.0,77.0,,2.0,0.0,77.0,,363.2692635,11
2.0,1.0,4,1,2,250.0,60.0,1.0,3.0,77.0,77.0,77.0,6.0,4842.0384325915165,77.0,1.0,232.13375704,11
2.0,2.0,7,1,1,,,,,77.0,77.0,77.0,,9410.75991983609,77.0,,80.389594947,11
2.0,1.0,7,1,1,100.0,50.0,4.0,4.0,77.0,77.0,77.0,7.0,0.0,77.0,,87.829654772,11
1.0,1.0,3,1,2,25.0,15.0,3.0,2.0,2.0,77.0,3.0,3.0,0.0,77.0,,616.04287811,11
1.0,2.0,5,1,2,75.0,22.0,3.0,9.0,1.0,77.0,,1.0,7749.3822198241705,77.0,,183.87281211,11
2.0,1.0,6,1,1,250.0,100.0,2.0,3.0,77.0,1.0,77.0,7.0,13106.143604767103,,1.0,40.414232465,11
1.0,2.0,4,1,2,0.0,30.0,2.0,2.0,77.0,1.0,77.0,3.0,4501.448739106454,,,183.87281211,11
2.0,1.0,7,1,1,100.0,50.0,2.0,3.0,77.0,1.0,77.0,8.0,0.0,,1.0,55.962153086,11
2.0,1.0,7,1,3,65.0,50.0,3.0,9.0,1.0,77.0,,5.0,0.0,77.0,1.0,111.40449979,11
1.0,1.0,6,2,1,,,,,77.0,77.0,77.0,,0.0,77.0,,79.416093158,11
1.0,2.0,6,1,1,70.0,20.0,2.0,3.0,77.0,1.0,77.0,8.0,0.0,,,57.77454569,11
1.0,1.0,4,1,2,,,,,77.0,77.0,77.0,,0.0,77.0,,232.13375704,11
2.0,1.0,7,1,1,,,2.0,7.0,77.0,1.0,77.0,7.0,9196.037922340793,,,57.77454569,11
2.0,1.0,6,1,2,100.0,40.0,2.0,3.0,77.0,1.0,77.0,4.0,3413.620889007334,,1.0,108.61604004,11
2.0,1.0,7,1,2,200.0,25.0,1.0,2.0,77.0,77.0,77.0,8.0,0.0,77.0,,133.03419262,11
1.0,2.0,7,1,1,,,,,77.0,77.0,77.0,,0.0,77.0,1.0,52.742529497,11
2.0,1.0,7,1,2,400.0,150.0,2.0,3.0,77.0,1.0,77.0,7.0,0.0,,1.0,108.61604004,11
2.0,1.0,7,1,4,500.0,0.0,1.0,6.0,77.0,77.0,77.0,6.0,0.0,77.0,,138.63335259,11
1.0,2.0,5,1,2,300.0,75.0,2.0,2.0,77.0,1.0,77.0,6.0,20788.14667161264,,,81.006254031,11
2.0,2.0,7,1,1,150.0,0.0,1.0,3.0,77.0,77.0,77.0,6.0,0.0,77.0,,80.389594947,11
1.0,2.0,5,1,2,25.0,0.0,3.0,5.0,1.0,77.0,,2.0,5721.136304493802,77.0,,174.83785779,11
2.0,1.0,7,1,1,100.0,25.0,3.0,9.0,1.0,77.0,,6.0,0.0,77.0,,51.796716957,11
2.0,2.0,7,1,1,200.0,0.0,2.0,2.0,77.0,1.0,77.0,3.0,0.0,,,80.389594947,11
1.0,1.0,7,1,1,,,,,77.0,77.0,77.0,,1744.0204709109155,77.0,,51.796716957,11
2.0,1.0,7,1,4,200.0,120.0,3.0,2.0,1.0,77.0,,,0.0,77.0,,181.68687756,11
2.0,2.0,6,1,1,300.0,400.0,2.0,4.0,77.0,1.0,77.0,6.0,467.1019977183333,,,55.806555255,11
1.0,2.0,4,1,2,,,,,77.0,77.0,77.0,,5523.22905200429,77.0,,256.78216107,11
1.0,2.0,5,1,2,300.0,50.0,3.0,4.0,1.0,77.0,,3.0,746.6800159805103,77.0,,256.78216107,11
1.0,1.0,7,1,3,200.0,100.0,2.0,2.0,77.0,1.0,77.0,,0.0,,,138.63335259,11
2.0,1.0,5,1,3,250.0,200.0,2.0,7.0,77.0,2.0,77.0,3.0,10461.451424969942,4.0,,234.07046623,11
1.0,1.0,4,1,2,355.0,25.0,3.0,3.0,2.0,77.0,4.0,3.0,24122.08993227305,77.0,,145.67257955,11
2.0,2.0,7,1,1,,,,,77.0,77.0,77.0,,0.0,77.0,,80.389594947,11
2.0,1.0,7,1,1,350.0,100.0,1.0,9.0,77.0,77.0,77.0,8.0,7149.6549534283595,77.0,,87.829654772,11
2.0,1.0,6,1,1,300.0,100.0,2.0,2.0,77.0,1.0,77.0,7.0,1522.9982661551537,,,93.047593504,11
1.0,1.0,6,1,2,100.0,40.0,2.0,2.0,77.0,1.0,77.0,5.0,10969.80520029089,,1.0,74.386360892,11
2.0,1.0,7,1,1,,,2.0,2.0,77.0,1.0,77.0,8.0,7066.246117121766,,,55.806555255,11
1.0,1.0,4,1,1,75.0,0.0,2.0,3.0,77.0,1.0,77.0,,0.0,,,646.78910237,11
1.0,1.0,7,1,1,400.0,70.0,3.0,4.0,1.0,77.0,,3.0,11463.661130113782,77.0,1.0,1354.70097,11
1.0,2.0,4,1,2,200.0,50.0,2.0,2.0,77.0,2.0,77.0,5.0,0.0,4.0,,204.64892199,11
2.0,1.0,7,1,1,300.0,100.0,3.0,9.0,1.0,77.0,,7.0,8522.654376846158,77.0,,54.069355693,11
2.0,1.0,7,1,1,400.0,50.0,1.0,2.0,77.0,77.0,77.0,8.0,0.0,77.0,1.0,54.069355693,11
2.0,2.0,4,1,2,100.0,20.0,2.0,3.0,77.0,1.0,77.0,3.0,0.0,,,183.87281211,11
1.0,2.0,7,1,1,100.0,50.0,2.0,9.0,77.0,1.0,77.0,7.0,12852.092683172023,,,55.806555255,11
2.0,2.0,6,1,1,200.0,200.0,1.0,3.0,77.0,77.0,77.0,8.0,1320.051664126261,77.0,1.0,93.047593504,11
1.0,2.0,7,1,1,100.0,40.0,2.0,9.0,77.0,2.0,77.0,3.0,1943.998650642881,3.0,1.0,52.742529497,11
2.0,1.0,7,1,1,,,,,77.0,77.0,77.0,,0.0,77.0,,51.796716957,11
2.0,1.0,5,1,2,150.0,100.0,,,77.0,77.0,77.0,,341.76093158433486,77.0,,183.87281211,11
2.0,1.0,7,1,1,250.0,0.0,2.0,3.0,77.0,1.0,77.0,6.0,21827.789651260584,,1.0,57.77454569,11
2.0,2.0,7,1,1,250.0,60.0,1.0,3.0,77.0,77.0,77.0,8.0,9155.73009421603,77.0,,80.389594947,11
2.0,2.0,7,1,2,50.0,0.0,1.0,3.0,77.0,77.0,77.0,4.0,848.0459886776302,77.0,,133.03419262,11
1.0,2.0,6,1,1,,,,,77.0,77.0,77.0,,10755.805639547407,77.0,,55.806555255,11
2.0,1.0,7,1,2,0.0,0.0,2.0,2.0,77.0,1.0,77.0,8.0,0.0,,,79.743425153,11
2.0,1.0,6,1,1,78.0,0.0,2.0,3.0,77.0,1.0,77.0,6.0,0.0,,,57.77454569,11
2.0,2.0,3,1,2,150.0,80.0,3.0,6.0,1.0,77.0,,1.0,0.0,77.0,,2034.5842947,11
2.0,1.0,7,1,2,200.0,0.0,3.0,5.0,1.0,77.0,,4.0,0.0,77.0,,1761.764388,11
1.0,1.0,4,1,1,100.0,,3.0,4.0,1.0,77.0,,5.0,4272.405377141908,77.0,,1432.2445834,11
2.0,1.0,7,1,1,150.0,70.0,2.0,3.0,77.0,1.0,77.0,,7577.219066286541,,,57.77454569,11
2.0,1.0,6,1,1,200.0,70.0,,,77.0,77.0,77.0,,0.0,77.0,,51.796716957,11
2.0,1.0,4,1,2,,,,,77.0,77.0,77.0,,11974.215265767998,77.0,,81.006254031,11
2.0,1.0,4,1,1,50.0,100.0,3.0,9.0,1.0,77.0,,4.0,6854.391420023961,77.0,1.0,57.436265081,11
1.0,2.0,5,1,4,70.0,0.0,2.0,5.0,77.0,2.0,77.0,1.0,5516.155130133033,4.0,,234.07046623,11
2.0,1.0,7,1,2,320.0,20.0,2.0,2.0,77.0,1.0,77.0,,3465.961704184242,,1.0,95.65147396,11
,,7,1,1,,,,,77.0,77.0,77.0,,0.0,77.0,,150.17999935,11
2.0,2.0,6,1,1,200.0,0.0,1.0,2.0,77.0,77.0,77.0,6.0,12259.672610167296,77.0,,80.389594947,11
2.0,2.0,4,1,1,,,,,77.0,77.0,77.0,,16696.142790599315,77.0,,143.07152929,11
2.0,1.0,7,1,1,250.0,25.0,3.0,9.0,1.0,77.0,,5.0,0.0,77.0,,57.77454569,11
2.0,2.0,7,1,1,150.0,150.0,1.0,3.0,77.0,77.0,77.0,6.0,0.0,77.0,1.0,52.742529497,11
2.0,1.0,7,1,3,150.0,40.0,3.0,7.0,1.0,77.0,,5.0,15205.325167103956,77.0,,445.5108224,11
2.0,1.0,7,1,1,,,,,77.0,77.0,77.0,,6407.9201482962035,77.0,,51.796716957,11
2.0,2.0,6,1,1,,,,,77.0,77.0,77.0,,2822.420989295932,77.0,,167.5928172,11
2.0,2.0,7,1,1,,,,,77.0,77.0,77.0,,11019.125139835327,77.0,1.0,80.389594947,11
2.0,1.0,7,1,1,375.0,0.0,2.0,2.0,77.0,1.0,77.0,8.0,1850.2801403187127,,,57.77454569,11
2.0,1.0,7,1,1,120.0,0.0,1.0,9.0,77.0,77.0,77.0,4.0,0.0,77.0,,80.389594947,11
2.0,1.0,6,1,2,100.0,100.0,2.0,2.0,77.0,1.0,77.0,,7354.375874140707,,,74.386360892,11
2.0,2.0,6,1,1,150.0,60.0,3.0,3.0,1.0,77.0,,,0.0,77.0,,51.796716957,11
2.0,1.0,7,2,1,300.0,85.0,2.0,3.0,77.0,1.0,77.0,7.0,0.0,,,78.319906896,11
2.0,1.0,7,1,1,,,,,77.0,77.0,77.0,,0.0,77.0,,93.047593504,11
2.0,1.0,7,1,1,150.0,0.0,2.0,3.0,77.0,1.0,77.0,8.0,0.0,,1.0,224.05724783,11
2.0,1.0,6,1,2,120.0,150.0,2.0,3.0,77.0,1.0,77.0,4.0,0.0,,1.0,122.21400107,11
2.0,1.0,7,1,1,150.0,50.0,3.0,8.0,1.0,77.0,,6.0,5387.062604255659,77.0,,54.069355693,11
2.0,2.0,3,1,3,200.0,0.0,3.0,8.0,2.0,77.0,4.0,1.0,0.0,77.0,,1172.0556492,11
2.0,2.0,5,1,2,,20.0,2.0,5.0,77.0,1.0,77.0,3.0,10310.18905247251,,,183.87281211,11
1.0,2.0,3,1,2,100.0,30.0,2.0,6.0,77.0,1.0,77.0,2.0,0.0,,,616.04287811,11
2.0,2.0,7,2,1,100.0,40.0,4.0,9.0,77.0,77.0,77.0,5.0,24500.84146835079,77.0,,76.996629478,11
2.0,1.0,7,1,1,300.0,100.0,3.0,9.0,1.0,77.0,,8.0,0.0,77.0,,93.047593504,11
2.0,1.0,7,1,1,40.0,0.0,3.0,9.0,1.0,77.0,,5.0,0.0,77.0,,54.069355693,11
2.0,1.0,7,1,1,200.0,75.0,2.0,2.0,77.0,1.0,77.0,6.0,0.0,,,150.17999935,11
1.0,2.0,7,1,1,200.0,200.0,2.0,3.0,77.0,2.0,77.0,8.0,0.0,3.0,,40.414232465,11
2.0,1.0,7,1,4,150.0,150.0,3.0,9.0,1.0,77.0,,8.0,0.0,77.0,,111.40449979,11
1.0,1.0,6,1,1,400.0,250.0,2.0,2.0,77.0,1.0,77.0,8.0,15303.72681615644,,,40.414232465,11
2.0,1.0,7,1,2,250.0,100.0,2.0,3.0,77.0,1.0,77.0,7.0,11531.433919070494,,1.0,108.61604004,11
1.0,1.0,7,1,1,100.0,50.0,2.0,9.0,77.0,1.0,77.0,6.0,0.0,,,150.17999935,11
2.0,1.0,7,2,1,200.0,25.0,2.0,9.0,77.0,1.0,77.0,5.0,0.0,,,204.27162234,11
1.0,1.0,5,1,2,225.0,100.0,3.0,7.0,2.0,77.0,3.0,,0.0,77.0,,256.78216107,11
2.0,2.0,6,1,1,200.0,50.0,3.0,9.0,1.0,77.0,,8.0,0.0,77.0,,54.069355693,11
1.0,2.0,4,1,2,,,,,77.0,77.0,77.0,,5923.7438833506585,77.0,,204.64892199,11
2.0,1.0,6,1,2,100.0,150.0,2.0,2.0,77.0,1.0,77.0,4.0,0.0,,1.0,79.743425153,11
2.0,1.0,7,1,1,0.0,100.0,2.0,2.0,77.0,1.0,77.0,6.0,8586.16290767836,,,55.806555255,11
2.0,1.0,6,1,1,200.0,50.0,3.0,8.0,1.0,77.0,,5.0,23993.40869747764,77.0,,51.796716957,11
1.0,1.0,3,1,2,150.0,100.0,3.0,6.0,1.0,77.0,,,0.0,77.0,,496.83719384,11
2.0,1.0,6,1,1,250.0,250.0,3.0,6.0,1.0,77.0,,4.0,0.0,77.0,,183.38674873,11
2.0,2.0,7,1,1,,0.0,1.0,3.0,77.0,77.0,77.0,5.0,0.0,77.0,,80.389594947,11
1.0,2.0,3,1,2,,,,,77.0,77.0,77.0,,488.6244735023231,77.0,,891.08127574,11
2.0,1.0,7,1,1,,,,,77.0,77.0,77.0,,2098.6986554189057,77.0,1.0,87.829654772,11
2.0,1.0,6,1,1,450.0,40.0,2.0,3.0,77.0,1.0,77.0,8.0,5049.103150582559,,1.0,150.17999935,11
2.0,1.0,3,1,2,,,,,77.0,77.0,77.0,,0.0,77.0,,496.83719384,11
2.0,2.0,3,2,2,145.0,,,,77.0,77.0,77.0,,0.0,77.0,1.0,453.9405908,11
2.0,1.0,7,1,1,150.0,0.0,2.0,2.0,77.0,1.0,77.0,8.0,0.0,,,56.538982314,11
1.0,1.0,7,1,1,125.0,40.0,3.0,3.0,1.0,77.0,,6.0,2991.4833658827597,77.0,,150.17999935,11
2.0,1.0,7,2,1,200.0,200.0,3.0,2.0,1.0,77.0,,,0.0,77.0,1.0,79.416093158,11
2.0,2.0,4,1,2,200.0,50.0,1.0,6.0,77.0,77.0,77.0,3.0,16084.184643421811,77.0,,256.78216107,11
1.0,1.0,7,1,1,150.0,75.0,2.0,3.0,77.0,1.0,77.0,7.0,0.0,,,51.796716957,11
2.0,1.0,7,1,1,200.0,250.0,3.0,9.0,1.0,77.0,,8.0,16262.120056162003,77.0,,56.538982314,11
1.0,1.0,6,1,2,150.0,20.0,3.0,3.0,1.0,77.0,,6.0,0.0,77.0,,108.61604004,11
2.0,1.0,7,1,2,125.0,35.0,2.0,2.0,77.0,1.0,77.0,8.0,0.0,,,79.743425153,11
2.0,1.0,7,1,1,70.0,30.0,3.0,9.0,1.0,77.0,,6.0,0.0,77.0,,40.414232465,11
2.0,1.0,6,2,1,50.0,150.0,2.0,8.0,77.0,1.0,77.0,4.0,12748.006618235155,,,54.391850865,11
2.0,1.0,7,1,1,300.0,150.0,2.0,3.0,77.0,1.0,77.0,8.0,0.0,,1.0,57.77454569,11
2.0,2.0,4,1,2,20.0,0.0,3.0,9.0,1.0,77.0,,1.0,0.0,77.0,,183.87281211,11
2.0,1.0,7,1,1,,,,,77.0,77.0,77.0,,7143.161956670568,77.0,,54.069355693,11
1.0,2.0,5,2,4,100.0,0.0,3.0,8.0,2.0,77.0,2.0,1.0,16764.189040017394,77.0,1.0,164.55688196,11
1.0,2.0,4,1,2,100.0,100.0,3.0,3.0,1.0,77.0,,3.0,16347.821028529912,77.0,,81.006254031,11
1.0,2.0,3,2,4,,,,,77.0,77.0,77.0,,12563.437043645308,77.0,,420.19404469,11
2.0,2.0,7,1,1,250.0,130.0,1.0,2.0,77.0,77.0,77.0,8.0,3200.7257747074996,77.0,,80.389594947,11
2.0,1.0,7,1,2,300.0,100.0,2.0,2.0,77.0,1.0,77.0,8.0,5334.806030580322,,1.0,74.386360892,11
1.0,1.0,4,1,2,100.0,0.0,2.0,3.0,77.0,1.0,77.0,4.0,0.0,,1.0,81.006254031,11
1.0,1.0,7,1,1,150.0,150.0,3.0,6.0,1.0,77.0,,5.0,911.0420618662288,77.0,1.0,229.05185752,11
2.0,1.0,6,1,2,498.0,60.0,2.0,2.0,77.0,1.0,77.0,6.0,0.0,,,74.386360892,11
2.0,1.0,7,1,2,400.0,250.0,2.0,2.0,77.0,1.0,77.0,6.0,2124.7428774497866,,,108.61604004,11
2.0,1.0,1,1,2,100.0,,3.0,5.0,1.0,77.0,,4.0,22773.116294916057,77.0,,721.08245031,11
1.0,1.0,7,1,1,200.0,,3.0,9.0,1.0,77.0,,8.0,4979.032620846838,77.0,,55.157586462,11
2.0,1.0,7,1,2,175.0,75.0,2.0,2.0,77.0,1.0,77.0,8.0,20809.608796024077,,,74.386360892,11
2.0,1.0,7,1,1,,,3.0,6.0,1.0,77.0,,7.0,0.0,77.0,,87.829654772,11
2.0,2.0,5,1,2,100.0,0.0,2.0,2.0,77.0,1.0,77.0,5.0,5143.952708226173,,1.0,204.64892199,11
1.0,2.0,4,2,1,900.0,80.0,3.0,9.0,1.0,77.0,,3.0,475.11437181982086,77.0,1.0,119.25440459,11
2.0,2.0,5,1,1,25.0,9.0,1.0,9.0,77.0,77.0,77.0,4.0,2212.9605234538667,77.0,,137.01810073,11
1.0,1.0,7,1,1,700.0,50.0,2.0,2.0,77.0,1.0,77.0,8.0,1521.5693474208992,,,56.538982314,11
2.0,2.0,7,1,1,,,,,77.0,77.0,77.0,,1114.4998791769647,77.0,,80.389594947,11
2.0,1.0,6,1,1,200.0,100.0,2.0,2.0,77.0,1.0,77.0,,15523.855897095986,,,52.742529497,11
1.0,1.0,3,1,2,238.0,200.0,2.0,2.0,77.0,2.0,77.0,,4042.372442496846,3.0,1.0,496.83719384,11
1.0,2.0,5,1,3,,,,,77.0,77.0,77.0,,3018.132824822466,77.0,,150.97080221,11
2.0,2.0,4,2,2,100.0,20.0,2.0,3.0,77.0,2.0,77.0,3.0,0.0,3.0,,109.47102796,11
1.0,1.0,4,1,1,150.0,0.0,2.0,3.0,77.0,2.0,77.0,2.0,0.0,3.0,,86.974946465,11
1.0,1.0,7,1,1,150.0,200.0,1.0,2.0,77.0,77.0,77.0,8.0,0.0,77.0,,319.46131154,11
1.0,1.0,7,1,1,300.0,100.0,1.0,9.0,77.0,77.0,77.0,6.0,7612.508702364196,77.0,1.0,545.50695346,11
1.0,2.0,3,1,1,50.0,20.0,2.0,3.0,77.0,1.0,77.0,2.0,5106.550927350586,,,260.89250226,11
2.0,1.0,6,1,2,,,,,77.0,77.0,77.0,,527.3421367067522,77.0,,107.8796218,11
2.0,2.0,6,1,1,95.0,0.0,3.0,9.0,1.0,77.0,,6.0,0.0,77.0,1.0,56.538982314,11
2.0,1.0,6,1,1,200.0,200.0,2.0,2.0,77.0,1.0,77.0,8.0,8623.822093586952,,,52.742529497,11
2.0,1.0,6,1,3,125.0,30.0,2.0,9.0,77.0,1.0,77.0,6.0,3514.2863886361883,,1.0,181.68687756,11
1.0,2.0,7,1,1,200.0,60.0,3.0,2.0,1.0,77.0,,4.0,2313.3432902028158,77.0,,40.414232465,11
2.0,1.0,6,1,1,300.0,100.0,3.0,6.0,1.0,77.0,,8.0,0.0,77.0,,150.17999935,11
1.0,2.0,3,1,2,125.0,15.0,2.0,2.0,77.0,1.0,77.0,5.0,3368.0979736952095,,,762.46048398,11
2.0,2.0,7,1,1,55.0,20.0,2.0,2.0,77.0,1.0,77.0,6.0,13127.371651258341,,,80.389594947,11
1.0,1.0,7,2,4,,0.0,2.0,2.0,77.0,1.0,77.0,8.0,2529.9935567069183,,,54.391850865,11
2.0,2.0,6,1,1,150.0,80.0,2.0,5.0,77.0,1.0,77.0,4.0,18307.881129445002,,1.0,318.9001408,11
2.0,1.0,7,2,1,500.0,150.0,2.0,2.0,77.0,1.0,77.0,8.0,0.0,,,347.20220657,11
2.0,1.0,7,1,3,,,,,77.0,77.0,77.0,,0.0,77.0,,216.23529587,11
2.0,1.0,7,1,1,100.0,75.0,2.0,3.0,77.0,1.0,77.0,8.0,0.0,,,87.829654772,11
2.0,1.0,7,1,2,75.0,60.0,3.0,9.0,1.0,77.0,,6.0,15092.468815113085,77.0,,107.8796218,11
2.0,2.0,7,1,1,150.0,60.0,,,77.0,77.0,77.0,,0.0,77.0,1.0,54.069355693,11
1.0,2.0,4,1,2,599.0,0.0,3.0,5.0,1.0,77.0,,2.0,12663.789904041485,77.0,1.0,209.71633423,11
2.0,1.0,6,1,2,50.0,50.0,3.0,8.0,1.0,77.0,,4.0,0.0,77.0,,122.21400107,11
2.0,1.0,7,1,3,150.0,50.0,1.0,2.0,77.0,77.0,77.0,5.0,17958.410960306006,77.0,,151.716277,11
2.0,1.0,6,1,2,250.0,75.0,2.0,9.0,77.0,1.0,77.0,4.0,0.0,,,107.8796218,11
1.0,1.0,4,1,2,200.0,50.0,3.0,4.0,1.0,77.0,,4.0,6811.817480399965,77.0,,81.006254031,11
2.0,2.0,6,1,1,140.0,35.0,1.0,3.0,77.0,77.0,77.0,8.0,0.0,77.0,,80.389594947,11
2.0,1.0,7,1,1,30.0,500.0,2.0,10.0,77.0,1.0,77.0,7.0,75.77629658816804,,,87.829654772,11
2.0,2.0,7,1,3,,,,,77.0,77.0,77.0,,12261.636910368952,77.0,,109.52223174,11
2.0,1.0,4,1,1,70.0,50.0,3.0,9.0,1.0,77.0,,7.0,0.0,77.0,1.0,859.5603935,11
2.0,1.0,7,1,2,200.0,70.0,2.0,8.0,77.0,1.0,77.0,8.0,4326.881848056858,,,657.88696404,11
2.0,1.0,6,1,1,250.0,30.0,3.0,9.0,1.0,77.0,,6.0,0.0,77.0,,1043.1260186,11
2.0,1.0,7,1,1,200.0,0.0,3.0,9.0,1.0,77.0,,7.0,17962.390621462942,77.0,,1237.2040902,11
2.0,1.0,7,1,1,150.0,18.0,1.0,2.0,77.0,77.0,77.0,8.0,0.0,77.0,,56.538982314,11
1.0,2.0,7,1,1,,,,,77.0,77.0,77.0,,0.0,77.0,,40.414232465,11
1.0,2.0,6,2,1,600.0,300.0,3.0,9.0,1.0,77.0,,3.0,7575.120480331233,77.0,1.0,100.52497169,11
1.0,1.0,6,2,1,185.0,185.0,3.0,9.0,2.0,77.0,3.0,1.0,1074.282612654699,77.0,1.0,54.391850865,11
2.0,1.0,6,1,1,200.0,200.0,1.0,3.0,77.0,77.0,77.0,7.0,0.0,77.0,1.0,87.829654772,11
2.0,1.0,7,1,2,40.0,6.0,2.0,2.0,77.0,1.0,77.0,1.0,0.0,,1.0,133.76810475,11
2.0,1.0,7,1,1,200.0,50.0,2.0,3.0,77.0,1.0,77.0,8.0,4330.442624315292,,,55.806555255,11
2.0,2.0,7,1,1,350.0,0.0,3.0,4.0,1.0,77.0,,8.0,0.0,77.0,,435.06682828,11
2.0,1.0,6,1,2,150.0,100.0,3.0,4.0,1.0,77.0,,8.0,14912.3834876361,77.0,,784.69694109,11
2.0,2.0,4,1,2,400.0,100.0,3.0,6.0,1.0,77.0,,3.0,0.0,77.0,,174.83785779,11
1.0,2.0,7,1,2,100.0,100.0,,,77.0,77.0,77.0,,0.0,77.0,,95.65147396,11
2.0,1.0,7,1,3,120.0,60.0,2.0,2.0,77.0,1.0,77.0,7.0,0.0,,,151.716277,11
2.0,2.0,7,1,1,100.0,50.0,2.0,8.0,77.0,1.0,77.0,6.0,9722.948280426303,,,80.389594947,11
1.0,1.0,4,1,3,,,,,77.0,77.0,77.0,,15373.449805821285,77.0,,234.07046623,11
2.0,1.0,6,1,1,350.0,50.0,2.0,2.0,77.0,1.0,77.0,8.0,5500.582022812187,,,40.414232465,11
2.0,1.0,4,1,1,100.0,50.0,3.0,3.0,1.0,77.0,,4.0,4062.930275777209,77.0,,115.89084824,11
2.0,1.0,7,1,1,80.0,0.0,3.0,6.0,1.0,77.0,,6.0,5083.505575085642,77.0,,40.414232465,11
1.0,2.0,7,1,2,250.0,300.0,2.0,2.0,77.0,1.0,77.0,,17087.28911741461,,1.0,107.8796218,11
2.0,2.0,7,1,1,140.0,0.0,2.0,4.0,77.0,1.0,77.0,3.0,6328.4381246071025,,,80.389594947,11
2.0,2.0,7,2,1,800.0,400.0,3.0,3.0,1.0,77.0,,1.0,0.0,77.0,1.0,140.83504915,11
2.0,1.0,4,1,1,500.0,300.0,1.0,4.0,77.0,77.0,77.0,7.0,0.0,77.0,,88.60840646,11
2.0,1.0,5,1,1,200.0,50.0,3.0,9.0,1.0,77.0,,6.0,308.84960359046323,77.0,1.0,115.89084824,11
2.0,2.0,7,1,1,180.0,94.0,2.0,2.0,77.0,1.0,77.0,8.0,0.0,,,40.414232465,11
1.0,1.0,3,1,1,0.0,,,,77.0,77.0,77.0,,4275.522083609094,77.0,1.0,1160.1874243,11
1.0,1.0,7,1,1,95.0,0.0,3.0,8.0,1.0,77.0,,4.0,2750.3916378549266,77.0,1.0,68.094076165,11
2.0,2.0,7,1,2,200.0,100.0,2.0,2.0,77.0,1.0,77.0,8.0,4463.057468159328,,,74.386360892,11
1.0,1.0,7,1,1,125.0,0.0,3.0,9.0,1.0,77.0,,3.0,13987.101451490094,77.0,1.0,56.538982314,11
2.0,1.0,7,1,1,200.0,100.0,2.0,3.0,77.0,1.0,77.0,8.0,5610.9801830565375,,,55.806555255,11
1.0,2.0,7,1,2,150.0,22.0,1.0,3.0,77.0,77.0,77.0,5.0,0.0,77.0,1.0,107.8796218,11
1.0,2.0,7,1,1,150.0,0.0,1.0,2.0,77.0,77.0,77.0,7.0,2952.8893958327712,77.0,,56.538982314,11
2.0,1.0,4,1,2,125.0,90.0,2.0,4.0,77.0,1.0,77.0,6.0,0.0,,,204.64892199,11
1.0,1.0,4,1,2,60.0,55.0,2.0,3.0,77.0,1.0,77.0,7.0,0.0,,,174.83785779,11
2.0,1.0,7,1,1,100.0,50.0,3.0,9.0,1.0,77.0,,6.0,0.0,77.0,1.0,57.77454569,11
1.0,2.0,4,2,1,150.0,0.0,3.0,3.0,2.0,77.0,2.0,3.0,558.3631645823225,77.0,,119.25440459,11
2.0,1.0,7,1,1,200.0,200.0,2.0,3.0,77.0,1.0,77.0,8.0,0.0,,,87.829654772,11
2.0,1.0,7,1,1,150.0,275.0,2.0,3.0,77.0,1.0,77.0,8.0,17857.868610519905,,,117.78145411,11
1.0,2.0,6,1,3,100.0,50.0,2.0,3.0,77.0,1.0,77.0,5.0,0.0,,1.0,151.716277,11
1.0,1.0,5,1,2,,,,,77.0,77.0,77.0,,5194.865996483083,77.0,,232.13375704,11
